student_id,unmastered_count,baseline_attempts,pso_attempts,efficiency_percent,is_penalized,recommended_path
338.0,19,247,238,3.64,0,bilangan_bulat -> aljabar_dasar -> teorema_pythagoras -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> aritmatika_sosial -> statistika_dasar -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
339.0,19,242,236,2.48,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> peluang_dasar -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
340.0,18,244,232,4.92,0,bilangan_bulat -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> teorema_pythagoras -> trigonometri -> statistika_dasar -> himpunan -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
341.0,19,249,237,4.82,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> statistika_dasar -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
342.0,18,250,238,4.8,0,bilangan_bulat -> persamaan_linear_satu_variabel -> barisan_deret -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> eksponen_logaritma -> bangun_ruang -> statistika_dasar -> peluang_dasar -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
343.0,18,228,216,5.26,0,aljabar_dasar -> persamaan_linear_satu_variabel -> fungsi_kuadrat -> bangun_ruang -> perbandingan -> eksponen_logaritma -> himpunan -> aritmatika_sosial -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> barisan_deret -> sistem_persamaan_linear -> matriks -> limit -> turunan -> integral
344.0,16,213,201,5.63,0,aritmatika_sosial -> perbandingan -> peluang_dasar -> statistika_dasar -> bangun_ruang -> himpunan -> teorema_pythagoras -> trigonometri -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
345.0,18,238,226,5.04,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> peluang_dasar -> statistika_dasar -> teorema_pythagoras -> trigonometri -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
346.0,18,244,238,2.46,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> eksponen_logaritma -> statistika_dasar -> teorema_pythagoras -> peluang_dasar -> sistem_persamaan_linear -> matriks -> bangun_ruang -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
347.0,17,235,228,2.98,0,teorema_pythagoras -> persamaan_linear_satu_variabel -> eksponen_logaritma -> barisan_deret -> aritmatika_sosial -> perbandingan -> himpunan -> peluang_dasar -> statistika_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral -> trigonometri
348.0,17,236,229,2.97,0,bangun_ruang -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> statistika_dasar -> teorema_pythagoras -> trigonometri -> himpunan -> eksponen_logaritma -> fungsi_kuadrat -> limit -> barisan_deret -> peluang_dasar -> sistem_persamaan_linear -> matriks -> turunan -> integral
349.0,18,244,238,2.46,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> statistika_dasar -> himpunan -> teorema_pythagoras -> peluang_dasar -> bangun_ruang -> barisan_deret -> sistem_persamaan_linear -> matriks -> trigonometri -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral
350.0,18,243,237,2.47,0,bilangan_bulat -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> barisan_deret -> bangun_ruang -> eksponen_logaritma -> fungsi_kuadrat -> limit -> sistem_persamaan_linear -> matriks -> turunan -> integral
351.0,18,243,231,4.94,0,bilangan_bulat -> perbandingan -> persamaan_linear_satu_variabel -> aritmatika_sosial -> himpunan -> peluang_dasar -> eksponen_logaritma -> statistika_dasar -> teorema_pythagoras -> trigonometri -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
352.0,15,198,186,6.06,0,persamaan_linear_satu_variabel -> fungsi_kuadrat -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> limit -> turunan -> integral
353.0,17,227,209,7.93,0,aljabar_dasar -> aritmatika_sosial -> perbandingan -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
354.0,17,229,216,5.68,0,perbandingan -> persamaan_linear_satu_variabel -> fungsi_kuadrat -> peluang_dasar -> aritmatika_sosial -> statistika_dasar -> bangun_ruang -> barisan_deret -> himpunan -> eksponen_logaritma -> teorema_pythagoras -> trigonometri -> sistem_persamaan_linear -> matriks -> limit -> turunan -> integral
355.0,18,244,232,4.92,0,bilangan_bulat -> aljabar_dasar -> aritmatika_sosial -> perbandingan -> peluang_dasar -> fungsi_kuadrat -> himpunan -> barisan_deret -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> teorema_pythagoras -> trigonometri -> sistem_persamaan_linear -> matriks -> limit -> turunan -> integral
356.0,18,245,239,2.45,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral -> barisan_deret
357.0,18,243,231,4.94,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> peluang_dasar -> aritmatika_sosial -> himpunan -> eksponen_logaritma -> statistika_dasar -> bangun_ruang -> teorema_pythagoras -> trigonometri -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
358.0,17,235,223,5.11,0,bilangan_bulat -> perbandingan -> peluang_dasar -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> bangun_ruang -> eksponen_logaritma -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
359.0,18,245,239,2.45,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral -> trigonometri
360.0,19,253,241,4.74,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> peluang_dasar -> statistika_dasar -> teorema_pythagoras -> trigonometri -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
361.0,18,229,217,5.24,0,aljabar_dasar -> persamaan_linear_satu_variabel -> aritmatika_sosial -> perbandingan -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
362.0,17,228,216,5.26,0,bilangan_bulat -> aljabar_dasar -> teorema_pythagoras -> perbandingan -> himpunan -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> peluang_dasar -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral -> trigonometri
363.0,17,235,223,5.11,0,aljabar_dasar -> perbandingan -> aritmatika_sosial -> himpunan -> peluang_dasar -> statistika_dasar -> bangun_ruang -> teorema_pythagoras -> trigonometri -> sistem_persamaan_linear -> matriks -> barisan_deret -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral
364.0,17,229,223,2.62,0,aljabar_dasar -> persamaan_linear_satu_variabel -> fungsi_kuadrat -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> trigonometri -> barisan_deret -> limit -> turunan -> integral
365.0,17,222,210,5.41,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> peluang_dasar -> sistem_persamaan_linear -> matriks -> barisan_deret -> teorema_pythagoras -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
366.0,15,206,199,3.4,0,peluang_dasar -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
367.0,17,234,227,2.99,0,aritmatika_sosial -> persamaan_linear_satu_variabel -> fungsi_kuadrat -> perbandingan -> himpunan -> peluang_dasar -> eksponen_logaritma -> teorema_pythagoras -> statistika_dasar -> bangun_ruang -> barisan_deret -> sistem_persamaan_linear -> matriks -> trigonometri -> limit -> turunan -> integral
368.0,17,235,223,5.11,0,persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> eksponen_logaritma -> peluang_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
369.0,18,244,232,4.92,0,bilangan_bulat -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
370.0,18,238,226,5.04,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> statistika_dasar -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
371.0,17,234,222,5.13,0,bilangan_bulat -> barisan_deret -> perbandingan -> persamaan_linear_satu_variabel -> fungsi_kuadrat -> teorema_pythagoras -> trigonometri -> statistika_dasar -> himpunan -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> peluang_dasar -> limit -> turunan -> integral
372.0,18,237,225,5.06,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> aritmatika_sosial -> statistika_dasar -> teorema_pythagoras -> trigonometri -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
373.0,14,191,179,6.28,0,himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
374.0,16,213,201,5.63,0,aljabar_dasar -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
375.0,17,234,228,2.56,0,bilangan_bulat -> himpunan -> perbandingan -> aritmatika_sosial -> teorema_pythagoras -> statistika_dasar -> eksponen_logaritma -> bangun_ruang -> peluang_dasar -> sistem_persamaan_linear -> matriks -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
376.0,19,252,246,2.38,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> peluang_dasar -> eksponen_logaritma -> statistika_dasar -> sistem_persamaan_linear -> matriks -> bangun_ruang -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral -> trigonometri
377.0,15,205,199,2.93,0,perbandingan -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> fungsi_kuadrat -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> limit -> turunan -> integral
378.0,17,235,223,5.11,0,aljabar_dasar -> fungsi_kuadrat -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> barisan_deret -> sistem_persamaan_linear -> matriks -> limit -> turunan -> integral
379.0,15,198,186,6.06,0,aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
380.0,18,244,238,2.46,0,aljabar_dasar -> persamaan_linear_satu_variabel -> himpunan -> teorema_pythagoras -> perbandingan -> trigonometri -> aritmatika_sosial -> statistika_dasar -> fungsi_kuadrat -> limit -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> turunan -> integral
381.0,18,243,237,2.47,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
382.0,18,244,232,4.92,0,aljabar_dasar -> persamaan_linear_satu_variabel -> aritmatika_sosial -> perbandingan -> teorema_pythagoras -> trigonometri -> himpunan -> statistika_dasar -> eksponen_logaritma -> bangun_ruang -> peluang_dasar -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
383.0,19,247,235,4.86,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> aritmatika_sosial -> statistika_dasar -> teorema_pythagoras -> trigonometri -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
384.0,18,237,231,2.53,0,bilangan_bulat -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> peluang_dasar -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> fungsi_kuadrat -> sistem_persamaan_linear -> matriks -> barisan_deret -> teorema_pythagoras -> trigonometri -> limit -> turunan -> integral
385.0,18,244,232,4.92,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
386.0,17,219,207,5.48,0,aljabar_dasar -> teorema_pythagoras -> peluang_dasar -> perbandingan -> himpunan -> aritmatika_sosial -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
387.0,18,243,231,4.94,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> bangun_ruang -> teorema_pythagoras -> trigonometri -> eksponen_logaritma -> peluang_dasar -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
388.0,14,179,165,7.82,0,barisan_deret -> perbandingan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
389.0,17,229,222,3.06,0,perbandingan -> persamaan_linear_satu_variabel -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> bangun_ruang -> peluang_dasar -> statistika_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
390.0,17,235,223,5.11,0,persamaan_linear_satu_variabel -> aritmatika_sosial -> bangun_ruang -> perbandingan -> teorema_pythagoras -> trigonometri -> himpunan -> peluang_dasar -> statistika_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
391.0,18,236,224,5.08,0,aljabar_dasar -> persamaan_linear_satu_variabel -> aritmatika_sosial -> perbandingan -> himpunan -> eksponen_logaritma -> teorema_pythagoras -> trigonometri -> statistika_dasar -> bangun_ruang -> peluang_dasar -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
392.0,16,220,214,2.73,0,perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
393.0,18,245,239,2.45,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> aritmatika_sosial -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> eksponen_logaritma -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
394.0,16,220,208,5.45,0,bilangan_bulat -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> eksponen_logaritma -> bangun_ruang -> peluang_dasar -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
395.0,16,209,194,7.18,0,aljabar_dasar -> barisan_deret -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> eksponen_logaritma -> peluang_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
396.0,18,244,238,2.46,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> peluang_dasar -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral -> trigonometri -> barisan_deret
397.0,18,244,238,2.46,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
398.0,18,239,221,7.53,0,bilangan_bulat -> aljabar_dasar -> aritmatika_sosial -> perbandingan -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
399.0,18,245,233,4.9,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral -> barisan_deret
400.0,15,206,193,6.31,0,statistika_dasar -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
401.0,19,252,246,2.38,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
402.0,19,245,239,2.45,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> fungsi_kuadrat -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> limit -> turunan -> integral
403.0,17,221,208,5.88,0,barisan_deret -> perbandingan -> persamaan_linear_satu_variabel -> aritmatika_sosial -> statistika_dasar -> himpunan -> peluang_dasar -> sistem_persamaan_linear -> matriks -> teorema_pythagoras -> trigonometri -> bangun_ruang -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral
404.0,19,245,239,2.45,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
405.0,19,253,247,2.37,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> fungsi_kuadrat -> sistem_persamaan_linear -> matriks -> barisan_deret -> limit -> turunan -> integral
406.0,17,235,223,5.11,0,persamaan_linear_satu_variabel -> fungsi_kuadrat -> perbandingan -> aritmatika_sosial -> statistika_dasar -> himpunan -> teorema_pythagoras -> trigonometri -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> barisan_deret -> sistem_persamaan_linear -> matriks -> limit -> turunan -> integral
407.0,19,250,243,2.8,0,statistika_dasar -> bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> aritmatika_sosial -> teorema_pythagoras -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
408.0,18,245,233,4.9,0,aljabar_dasar -> persamaan_linear_satu_variabel -> fungsi_kuadrat -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> peluang_dasar -> teorema_pythagoras -> trigonometri -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> limit -> turunan -> integral
409.0,18,237,231,2.53,0,aljabar_dasar -> persamaan_linear_satu_variabel -> statistika_dasar -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral -> trigonometri
410.0,18,230,218,5.22,0,aljabar_dasar -> teorema_pythagoras -> peluang_dasar -> aritmatika_sosial -> persamaan_linear_satu_variabel -> perbandingan -> trigonometri -> himpunan -> sistem_persamaan_linear -> matriks -> bangun_ruang -> statistika_dasar -> eksponen_logaritma -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
411.0,17,234,222,5.13,0,bilangan_bulat -> aritmatika_sosial -> perbandingan -> eksponen_logaritma -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
412.0,19,246,234,4.88,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> aritmatika_sosial -> perbandingan -> himpunan -> peluang_dasar -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> barisan_deret -> teorema_pythagoras -> trigonometri -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
413.0,19,253,241,4.74,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> eksponen_logaritma -> barisan_deret -> bangun_ruang -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
414.0,17,223,217,2.69,0,bilangan_bulat -> aljabar_dasar -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
415.0,18,231,219,5.19,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> bangun_ruang -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
416.0,18,244,238,2.46,0,aljabar_dasar -> persamaan_linear_satu_variabel -> aritmatika_sosial -> perbandingan -> statistika_dasar -> himpunan -> peluang_dasar -> teorema_pythagoras -> trigonometri -> fungsi_kuadrat -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> limit -> turunan -> integral
417.0,16,211,199,5.69,0,bilangan_bulat -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
418.0,18,235,229,2.55,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
419.0,18,236,224,5.08,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> peluang_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> eksponen_logaritma -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
420.0,17,228,222,2.63,0,bilangan_bulat -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> peluang_dasar -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
421.0,16,207,195,5.8,0,bilangan_bulat -> aljabar_dasar -> perbandingan -> trigonometri -> himpunan -> peluang_dasar -> statistika_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> eksponen_logaritma -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
